item_id,order_id,product_id,quantity,unit_price,cost_price,discount
ITM-001741,ORD-00999,PROD-004,3,120000,70000,0.0
ITM-001742,ORD-00999,PROD-017,1,50000,22000,0.0
ITM-001743,ORD-01000,PROD-007,1,200000,120000,0.0
ITM-001744,ORD-01001,PROD-007,2,200000,120000,0.0
ITM-001745,ORD-01001,PROD-001,3,150000,95000,0.1
ITM-001746,ORD-01001,PROD-016,3,175000,95000,0.05
ITM-001747,ORD-01002,PROD-020,2,65000,32000,0.05
ITM-001748,ORD-01002,PROD-012,2,165000,90000,0.0
ITM-001749,ORD-01003,PROD-016,1,175000,95000,0.1
ITM-001750,ORD-01003,PROD-010,1,85000,45000,0.0
ITM-001751,ORD-01004,PROD-020,1,65000,32000,0.05
ITM-001752,ORD-01004,PROD-014,1,185000,100000,0.0
ITM-001753,ORD-01005,PROD-011,2,75000,35000,0.1
ITM-001754,ORD-01005,PROD-005,3,1800000,1350000,0.0
ITM-001755,ORD-01005,PROD-015,1,135000,70000,0.0
ITM-001756,ORD-01006,PROD-021,1,85000,42000,0.0
ITM-001757,ORD-01006,PROD-009,1,250000,140000,0.05
ITM-001758,ORD-01007,PROD-024,2,36000,18000,0.1
ITM-001759,ORD-01008,PROD-007,1,200000,120000,0.0
ITM-001760,ORD-01009,PROD-025,3,95000,50000,0.05
ITM-001761,ORD-01009,PROD-016,3,175000,95000,0.0
ITM-001762,ORD-01009,PROD-022,2,125000,68000,0.05
ITM-001763,ORD-01010,PROD-011,1,75000,35000,0.0
ITM-001764,ORD-01010,PROD-003,3,350000,210000,0.1
ITM-001765,ORD-01011,PROD-020,5,65000,32000,0.0
ITM-001766,ORD-01011,PROD-007,3,200000,120000,0.0
ITM-001767,ORD-01012,PROD-013,2,220000,125000,0.0
ITM-001768,ORD-01012,PROD-007,1,200000,120000,0.0
ITM-001769,ORD-01012,PROD-006,1,35000,15000,0.0
ITM-001770,ORD-01012,PROD-020,1,65000,32000,0.0
ITM-001771,ORD-01013,PROD-014,1,185000,100000,0.05
ITM-001772,ORD-01013,PROD-020,1,65000,32000,0.0
ITM-001773,ORD-01014,PROD-007,1,200000,120000,0.05
ITM-001774,ORD-01015,PROD-002,2,450000,280000,0.15
ITM-001775,ORD-01016,PROD-023,1,45000,20000,0.0
ITM-001776,ORD-01016,PROD-015,3,135000,70000,0.0
ITM-001777,ORD-01017,PROD-025,1,95000,50000,0.0
ITM-001778,ORD-01017,PROD-020,1,65000,32000,0.0
ITM-001779,ORD-01018,PROD-007,2,200000,120000,0.05
ITM-001780,ORD-01018,PROD-006,3,35000,15000,0.0
ITM-001781,ORD-01018,PROD-014,3,185000,100000,0.0
ITM-001782,ORD-01018,PROD-003,3,350000,210000,0.0
ITM-001783,ORD-01019,PROD-002,1,450000,280000,0.0
ITM-001784,ORD-01020,PROD-011,1,75000,35000,0.0
ITM-001785,ORD-01021,PROD-001,1,150000,95000,0.0
ITM-001786,ORD-01021,PROD-012,2,165000,90000,0.1
ITM-001787,ORD-01021,PROD-014,1,185000,100000,0.1
ITM-001788,ORD-01022,PROD-007,1,200000,120000,0.0
ITM-001789,ORD-01023,PROD-001,1,150000,95000,0.0
ITM-001790,ORD-01024,PROD-020,1,65000,32000,0.0
ITM-001791,ORD-01025,PROD-017,2,50000,22000,0.0
ITM-001792,ORD-01026,PROD-022,1,125000,68000,0.0
ITM-001793,ORD-01026,PROD-002,2,450000,280000,0.0
ITM-001794,ORD-01027,PROD-022,2,125000,68000,0.15
ITM-001795,ORD-01028,PROD-023,2,45000,20000,0.05
ITM-001796,ORD-01029,PROD-012,1,165000,90000,0.0
ITM-001797,ORD-01029,PROD-003,1,350000,210000,0.05
ITM-001798,ORD-01029,PROD-009,1,250000,140000,0.05
ITM-001799,ORD-01030,PROD-024,1,36000,18000,0.05
ITM-001800,ORD-01030,PROD-002,1,450000,280000,0.2
ITM-001801,ORD-01030,PROD-020,1,65000,32000,0.0
ITM-001802,ORD-01031,PROD-009,1,250000,140000,0.0
ITM-001803,ORD-01031,PROD-020,1,65000,32000,0.1
ITM-001804,ORD-01031,PROD-022,2,125000,68000,0.1
ITM-001805,ORD-01032,PROD-005,1,1800000,1350000,0.0
ITM-001806,ORD-01032,PROD-006,2,35000,15000,0.05
ITM-001807,ORD-01033,PROD-013,5,220000,125000,0.0
ITM-001808,ORD-01034,PROD-006,3,35000,15000,0.0
ITM-001809,ORD-01035,PROD-012,1,165000,90000,0.1
ITM-001810,ORD-01035,PROD-014,1,185000,100000,0.0
ITM-001811,ORD-01036,PROD-017,2,50000,22000,0.05
ITM-001812,ORD-01037,PROD-001,1,150000,95000,0.0
ITM-001813,ORD-01037,PROD-024,1,36000,18000,0.0
ITM-001814,ORD-01037,PROD-020,1,65000,32000,0.0
ITM-001815,ORD-01037,PROD-007,5,200000,120000,0.05
ITM-001816,ORD-01038,PROD-024,3,36000,18000,0.0
ITM-001817,ORD-01038,PROD-010,5,85000,45000,0.2
ITM-001818,ORD-01038,PROD-004,2,120000,70000,0.0
ITM-001819,ORD-01039,PROD-013,2,220000,125000,0.1
ITM-001820,ORD-01039,PROD-019,2,110000,60000,0.0
ITM-001821,ORD-01039,PROD-005,2,1800000,1350000,0.0
ITM-001822,ORD-01040,PROD-009,1,250000,140000,0.0
ITM-001823,ORD-01041,PROD-007,1,200000,120000,0.0
ITM-001824,ORD-01042,PROD-013,2,220000,125000,0.15
ITM-001825,ORD-01042,PROD-006,1,35000,15000,0.2
ITM-001826,ORD-01042,PROD-020,1,65000,32000,0.0
ITM-001827,ORD-01043,PROD-006,1,35000,15000,0.05
ITM-001828,ORD-01044,PROD-009,3,250000,140000,0.1
ITM-001829,ORD-01044,PROD-021,1,85000,42000,0.1
ITM-001830,ORD-01045,PROD-024,2,36000,18000,0.05
ITM-001831,ORD-01045,PROD-023,1,45000,20000,0.0
ITM-001832,ORD-01045,PROD-003,2,350000,210000,0.05
ITM-001833,ORD-01046,PROD-017,2,50000,22000,0.05
ITM-001834,ORD-01046,PROD-007,1,200000,120000,0.0
ITM-001835,ORD-01047,PROD-010,1,85000,45000,0.1
ITM-001836,ORD-01047,PROD-015,1,135000,70000,0.0
ITM-001837,ORD-01048,PROD-005,1,1800000,1350000,0.0
ITM-001838,ORD-01048,PROD-025,1,95000,50000,0.05
ITM-001839,ORD-01049,PROD-019,2,110000,60000,0.0
ITM-001840,ORD-01049,PROD-012,1,165000,90000,0.1
ITM-001841,ORD-01050,PROD-022,1,125000,68000,0.0
ITM-001842,ORD-01050,PROD-015,1,135000,70000,0.0
ITM-001843,ORD-01051,PROD-008,2,280000,175000,0.0
ITM-001844,ORD-01052,PROD-007,1,200000,120000,0.0
ITM-001845,ORD-01053,PROD-005,2,1800000,1350000,0.0
ITM-001846,ORD-01054,PROD-005,1,1800000,1350000,0.1
ITM-001847,ORD-01054,PROD-013,1,220000,125000,0.05
ITM-001848,ORD-01055,PROD-024,3,36000,18000,0.0
ITM-001849,ORD-01056,PROD-007,1,200000,120000,0.1
ITM-001850,ORD-01057,PROD-004,1,120000,70000,0.0
ITM-001851,ORD-01057,PROD-012,1,165000,90000,0.0
ITM-001852,ORD-01057,PROD-021,1,85000,42000,0.0
ITM-001853,ORD-01058,PROD-019,1,110000,60000,0.0
ITM-001854,ORD-01058,PROD-004,1,120000,70000,0.0
ITM-001855,ORD-01059,PROD-019,3,110000,60000,0.0
ITM-001856,ORD-01059,PROD-004,2,120000,70000,0.0
ITM-001857,ORD-01059,PROD-010,2,85000,45000,0.05
ITM-001858,ORD-01060,PROD-019,5,110000,60000,0.1
ITM-001859,ORD-01060,PROD-004,1,120000,70000,0.0
ITM-001860,ORD-01060,PROD-009,1,250000,140000,0.0
ITM-001861,ORD-01061,PROD-021,2,85000,42000,0.0
ITM-001862,ORD-01061,PROD-014,2,185000,100000,0.05
ITM-001863,ORD-01061,PROD-017,1,50000,22000,0.0
ITM-001864,ORD-01062,PROD-014,1,185000,100000,0.1
ITM-001865,ORD-01062,PROD-018,1,95000,48000,0.0
ITM-001866,ORD-01062,PROD-013,1,220000,125000,0.2
ITM-001867,ORD-01063,PROD-011,1,75000,35000,0.1
ITM-001868,ORD-01064,PROD-018,1,95000,48000,0.1
ITM-001869,ORD-01064,PROD-015,2,135000,70000,0.0
ITM-001870,ORD-01065,PROD-013,1,220000,125000,0.05
ITM-001871,ORD-01066,PROD-018,2,95000,48000,0.0
ITM-001872,ORD-01067,PROD-003,1,350000,210000,0.1
ITM-001873,ORD-01068,PROD-001,2,150000,95000,0.0
ITM-001874,ORD-01068,PROD-017,1,50000,22000,0.0
ITM-001875,ORD-01068,PROD-014,1,185000,100000,0.2
ITM-001876,ORD-01068,PROD-023,1,45000,20000,0.0
ITM-001877,ORD-01069,PROD-006,1,35000,15000,0.05
ITM-001878,ORD-01070,PROD-023,3,45000,20000,0.0
ITM-001879,ORD-01071,PROD-015,3,135000,70000,0.1
ITM-001880,ORD-01071,PROD-001,1,150000,95000,0.0
ITM-001881,ORD-01072,PROD-015,1,135000,70000,0.1
ITM-001882,ORD-01072,PROD-019,2,110000,60000,0.0
ITM-001883,ORD-01073,PROD-015,1,135000,70000,0.15
ITM-001884,ORD-01074,PROD-004,2,120000,70000,0.15
ITM-001885,ORD-01074,PROD-008,1,280000,175000,0.0
ITM-001886,ORD-01075,PROD-001,1,150000,95000,0.15
ITM-001887,ORD-01075,PROD-008,1,280000,175000,0.05
ITM-001888,ORD-01076,PROD-011,3,75000,35000,0.1
ITM-001889,ORD-01077,PROD-025,1,95000,50000,0.0
ITM-001890,ORD-01078,PROD-015,1,135000,70000,0.05
ITM-001891,ORD-01078,PROD-011,5,75000,35000,0.15
ITM-001892,ORD-01078,PROD-019,1,110000,60000,0.0
ITM-001893,ORD-01078,PROD-004,1,120000,70000,0.0
ITM-001894,ORD-01079,PROD-015,1,135000,70000,0.0
ITM-001895,ORD-01080,PROD-006,1,35000,15000,0.0
ITM-001896,ORD-01081,PROD-016,3,175000,95000,0.2
ITM-001897,ORD-01081,PROD-024,1,36000,18000,0.0
ITM-001898,ORD-01082,PROD-020,1,65000,32000,0.05
ITM-001899,ORD-01083,PROD-025,3,95000,50000,0.0
ITM-001900,ORD-01084,PROD-024,1,36000,18000,0.0
ITM-001901,ORD-01085,PROD-006,1,35000,15000,0.0
ITM-001902,ORD-01085,PROD-018,1,95000,48000,0.0
ITM-001903,ORD-01086,PROD-002,2,450000,280000,0.0
ITM-001904,ORD-01087,PROD-004,1,120000,70000,0.0
ITM-001905,ORD-01088,PROD-002,1,450000,280000,0.05
ITM-001906,ORD-01089,PROD-011,1,75000,35000,0.05
ITM-001907,ORD-01089,PROD-010,1,85000,45000,0.0
ITM-001908,ORD-01090,PROD-001,1,150000,95000,0.0
ITM-001909,ORD-01090,PROD-009,1,250000,140000,0.15
ITM-001910,ORD-01090,PROD-016,1,175000,95000,0.0
ITM-001911,ORD-01091,PROD-014,1,185000,100000,0.05
ITM-001912,ORD-01091,PROD-004,1,120000,70000,0.15
ITM-001913,ORD-01091,PROD-001,3,150000,95000,0.0
ITM-001914,ORD-01091,PROD-003,5,350000,210000,0.05
ITM-001915,ORD-01092,PROD-020,1,65000,32000,0.0
ITM-001916,ORD-01092,PROD-018,1,95000,48000,0.2
ITM-001917,ORD-01093,PROD-021,1,85000,42000,0.05
ITM-001918,ORD-01093,PROD-017,1,50000,22000,0.05
ITM-001919,ORD-01094,PROD-013,2,220000,125000,0.1
ITM-001920,ORD-01094,PROD-007,1,200000,120000,0.0
ITM-001921,ORD-01095,PROD-018,3,95000,48000,0.05
ITM-001922,ORD-01096,PROD-020,3,65000,32000,0.0
ITM-001923,ORD-01096,PROD-015,1,135000,70000,0.05
ITM-001924,ORD-01097,PROD-024,1,36000,18000,0.05
ITM-001925,ORD-01097,PROD-020,2,65000,32000,0.05
ITM-001926,ORD-01098,PROD-010,1,85000,45000,0.2
ITM-001927,ORD-01099,PROD-006,2,35000,15000,0.0
ITM-001928,ORD-01099,PROD-020,1,65000,32000,0.0
ITM-001929,ORD-01100,PROD-009,1,250000,140000,0.0
ITM-001930,ORD-01101,PROD-021,1,85000,42000,0.0
ITM-001931,ORD-01101,PROD-025,1,95000,50000,0.05
ITM-001932,ORD-01101,PROD-023,1,45000,20000,0.0
ITM-001933,ORD-01102,PROD-017,2,50000,22000,0.2
ITM-001934,ORD-01103,PROD-004,1,120000,70000,0.1
ITM-001935,ORD-01104,PROD-015,1,135000,70000,0.0
ITM-001936,ORD-01104,PROD-006,2,35000,15000,0.0
ITM-001937,ORD-01105,PROD-013,1,220000,125000,0.05
ITM-001938,ORD-01105,PROD-010,1,85000,45000,0.1
ITM-001939,ORD-01106,PROD-024,2,36000,18000,0.0
ITM-001940,ORD-01107,PROD-004,1,120000,70000,0.05
ITM-001941,ORD-01107,PROD-018,1,95000,48000,0.0
ITM-001942,ORD-01108,PROD-017,2,50000,22000,0.0
ITM-001943,ORD-01109,PROD-008,2,280000,175000,0.15
ITM-001944,ORD-01109,PROD-014,2,185000,100000,0.1
ITM-001945,ORD-01109,PROD-007,2,200000,120000,0.0
ITM-001946,ORD-01109,PROD-013,1,220000,125000,0.1
ITM-001947,ORD-01110,PROD-020,5,65000,32000,0.1
ITM-001948,ORD-01110,PROD-002,1,450000,280000,0.0
ITM-001949,ORD-01110,PROD-025,2,95000,50000,0.0
ITM-001950,ORD-01111,PROD-005,1,1800000,1350000,0.0
ITM-001951,ORD-01111,PROD-003,1,350000,210000,0.2
ITM-001952,ORD-01111,PROD-019,1,110000,60000,0.0
ITM-001953,ORD-01112,PROD-011,3,75000,35000,0.0
ITM-001954,ORD-01113,PROD-013,2,220000,125000,0.0
ITM-001955,ORD-01114,PROD-008,2,280000,175000,0.0
ITM-001956,ORD-01115,PROD-009,2,250000,140000,0.0
ITM-001957,ORD-01116,PROD-016,2,175000,95000,0.0
ITM-001958,ORD-01117,PROD-024,2,36000,18000,0.1
ITM-001959,ORD-01117,PROD-013,1,220000,125000,0.0
ITM-001960,ORD-01118,PROD-019,2,110000,60000,0.1
ITM-001961,ORD-01119,PROD-025,1,95000,50000,0.0
ITM-001962,ORD-01120,PROD-022,2,125000,68000,0.0
ITM-001963,ORD-01120,PROD-017,1,50000,22000,0.05
ITM-001964,ORD-01121,PROD-015,1,135000,70000,0.05
ITM-001965,ORD-01122,PROD-004,1,120000,70000,0.2
ITM-001966,ORD-01123,PROD-016,1,175000,95000,0.0
ITM-001967,ORD-01124,PROD-006,2,35000,15000,0.05
ITM-001968,ORD-01125,PROD-020,1,65000,32000,0.0
ITM-001969,ORD-01126,PROD-019,3,110000,60000,0.0
ITM-001970,ORD-01127,PROD-006,1,35000,15000,0.2
ITM-001971,ORD-01127,PROD-012,1,165000,90000,0.0
ITM-001972,ORD-01127,PROD-005,1,1800000,1350000,0.05
ITM-001973,ORD-01128,PROD-009,1,250000,140000,0.1
ITM-001974,ORD-01128,PROD-022,1,125000,68000,0.0
ITM-001975,ORD-01129,PROD-014,5,185000,100000,0.0
ITM-001976,ORD-01129,PROD-013,2,220000,125000,0.0
ITM-001977,ORD-01130,PROD-020,1,65000,32000,0.0
ITM-001978,ORD-01131,PROD-023,1,45000,20000,0.0
ITM-001979,ORD-01131,PROD-002,1,450000,280000,0.0
ITM-001980,ORD-01131,PROD-011,1,75000,35000,0.0
ITM-001981,ORD-01132,PROD-019,1,110000,60000,0.0
ITM-001982,ORD-01133,PROD-019,1,110000,60000,0.05
ITM-001983,ORD-01134,PROD-001,1,150000,95000,0.2
ITM-001984,ORD-01135,PROD-006,2,35000,15000,0.0
ITM-001985,ORD-01136,PROD-022,2,125000,68000,0.0
ITM-001986,ORD-01137,PROD-016,5,175000,95000,0.0
ITM-001987,ORD-01138,PROD-003,1,350000,210000,0.05
ITM-001988,ORD-01138,PROD-019,1,110000,60000,0.0
ITM-001989,ORD-01139,PROD-019,3,110000,60000,0.0
ITM-001990,ORD-01140,PROD-021,1,85000,42000,0.2
ITM-001991,ORD-01140,PROD-017,1,50000,22000,0.0
ITM-001992,ORD-01140,PROD-010,2,85000,45000,0.1
ITM-001993,ORD-01140,PROD-012,2,165000,90000,0.15
ITM-001994,ORD-01141,PROD-022,1,125000,68000,0.0
ITM-001995,ORD-01142,PROD-008,1,280000,175000,0.0
ITM-001996,ORD-01142,PROD-006,2,35000,15000,0.0
ITM-001997,ORD-01143,PROD-017,1,50000,22000,0.0
ITM-001998,ORD-01144,PROD-014,5,185000,100000,0.1
ITM-001999,ORD-01145,PROD-001,2,150000,95000,0.05
ITM-002000,ORD-01145,PROD-002,1,450000,280000,0.0
ITM-002001,ORD-01145,PROD-007,3,200000,120000,0.05
ITM-002002,ORD-01146,PROD-011,3,75000,35000,0.1
ITM-002003,ORD-01147,PROD-013,2,220000,125000,0.05
ITM-002004,ORD-01148,PROD-005,1,1800000,1350000,0.0
ITM-002005,ORD-01149,PROD-004,1,120000,70000,0.0
ITM-002006,ORD-01150,PROD-020,1,65000,32000,0.0
ITM-002007,ORD-01151,PROD-020,1,65000,32000,0.0
ITM-002008,ORD-01152,PROD-008,1,280000,175000,0.05
ITM-002009,ORD-01153,PROD-021,2,85000,42000,0.0
ITM-002010,ORD-01153,PROD-013,1,220000,125000,0.0
ITM-002011,ORD-01154,PROD-005,1,1800000,1350000,0.0
ITM-002012,ORD-01155,PROD-024,1,36000,18000,0.0
ITM-002013,ORD-01155,PROD-025,1,95000,50000,0.0
ITM-002014,ORD-01156,PROD-011,2,75000,35000,0.05
ITM-002015,ORD-01157,PROD-013,1,220000,125000,0.0
ITM-002016,ORD-01158,PROD-006,3,35000,15000,0.0
ITM-002017,ORD-01158,PROD-012,1,165000,90000,0.0
ITM-002018,ORD-01159,PROD-020,1,65000,32000,0.1
ITM-002019,ORD-01160,PROD-013,1,220000,125000,0.0
ITM-002020,ORD-01161,PROD-012,1,165000,90000,0.05
ITM-002021,ORD-01162,PROD-025,3,95000,50000,0.15
ITM-002022,ORD-01163,PROD-023,2,45000,20000,0.05
ITM-002023,ORD-01164,PROD-002,1,450000,280000,0.0
ITM-002024,ORD-01165,PROD-005,1,1800000,1350000,0.0
ITM-002025,ORD-01165,PROD-001,2,150000,95000,0.0
ITM-002026,ORD-01166,PROD-025,1,95000,50000,0.05
ITM-002027,ORD-01166,PROD-003,2,350000,210000,0.0
ITM-002028,ORD-01166,PROD-020,3,65000,32000,0.2
ITM-002029,ORD-01167,PROD-013,3,220000,125000,0.05
ITM-002030,ORD-01167,PROD-014,2,185000,100000,0.0
ITM-002031,ORD-01167,PROD-004,1,120000,70000,0.0
ITM-002032,ORD-01168,PROD-010,1,85000,45000,0.05
ITM-002033,ORD-01169,PROD-017,1,50000,22000,0.0
ITM-002034,ORD-01169,PROD-019,2,110000,60000,0.0
ITM-002035,ORD-01170,PROD-025,1,95000,50000,0.0
ITM-002036,ORD-01170,PROD-005,2,1800000,1350000,0.0
ITM-002037,ORD-01170,PROD-004,1,120000,70000,0.0
ITM-002038,ORD-01171,PROD-015,1,135000,70000,0.0
ITM-002039,ORD-01171,PROD-021,1,85000,42000,0.15
ITM-002040,ORD-01171,PROD-022,1,125000,68000,0.0
ITM-002041,ORD-01172,PROD-009,1,250000,140000,0.0
ITM-002042,ORD-01172,PROD-014,1,185000,100000,0.0
ITM-002043,ORD-01172,PROD-016,1,175000,95000,0.0
ITM-002044,ORD-01173,PROD-019,1,110000,60000,0.05
ITM-002045,ORD-01173,PROD-016,1,175000,95000,0.0
ITM-002046,ORD-01173,PROD-020,1,65000,32000,0.0
ITM-002047,ORD-01174,PROD-003,1,350000,210000,0.0
ITM-002048,ORD-01175,PROD-024,5,36000,18000,0.0
ITM-002049,ORD-01176,PROD-024,1,36000,18000,0.05
ITM-002050,ORD-01176,PROD-018,2,95000,48000,0.0
ITM-002051,ORD-01176,PROD-015,2,135000,70000,0.05
ITM-002052,ORD-01177,PROD-023,1,45000,20000,0.1
ITM-002053,ORD-01177,PROD-015,2,135000,70000,0.0
ITM-002054,ORD-01178,PROD-014,1,185000,100000,0.0
ITM-002055,ORD-01179,PROD-020,2,65000,32000,0.0
ITM-002056,ORD-01179,PROD-019,2,110000,60000,0.0
ITM-002057,ORD-01180,PROD-023,1,45000,20000,0.0
ITM-002058,ORD-01180,PROD-013,1,220000,125000,0.0
ITM-002059,ORD-01181,PROD-016,1,175000,95000,0.1
ITM-002060,ORD-01181,PROD-012,5,165000,90000,0.05
ITM-002061,ORD-01182,PROD-016,2,175000,95000,0.0
ITM-002062,ORD-01182,PROD-018,1,95000,48000,0.05
ITM-002063,ORD-01182,PROD-002,1,450000,280000,0.0
ITM-002064,ORD-01182,PROD-004,1,120000,70000,0.0
ITM-002065,ORD-01183,PROD-006,1,35000,15000,0.05
ITM-002066,ORD-01184,PROD-008,1,280000,175000,0.0
ITM-002067,ORD-01184,PROD-012,2,165000,90000,0.0
ITM-002068,ORD-01185,PROD-023,1,45000,20000,0.0
ITM-002069,ORD-01185,PROD-012,2,165000,90000,0.0
ITM-002070,ORD-01185,PROD-015,3,135000,70000,0.0
ITM-002071,ORD-01186,PROD-011,1,75000,35000,0.0
ITM-002072,ORD-01187,PROD-016,1,175000,95000,0.0
ITM-002073,ORD-01187,PROD-022,1,125000,68000,0.05
ITM-002074,ORD-01188,PROD-021,1,85000,42000,0.05
ITM-002075,ORD-01189,PROD-005,1,1800000,1350000,0.0
ITM-002076,ORD-01190,PROD-017,1,50000,22000,0.15
ITM-002077,ORD-01191,PROD-003,1,350000,210000,0.05
ITM-002078,ORD-01191,PROD-006,1,35000,15000,0.0
ITM-002079,ORD-01192,PROD-021,1,85000,42000,0.0
ITM-002080,ORD-01193,PROD-011,1,75000,35000,0.0
ITM-002081,ORD-01194,PROD-004,2,120000,70000,0.0
ITM-002082,ORD-01194,PROD-003,3,350000,210000,0.0
ITM-002083,ORD-01194,PROD-010,3,85000,45000,0.1
ITM-002084,ORD-01195,PROD-007,1,200000,120000,0.15
ITM-002085,ORD-01195,PROD-016,2,175000,95000,0.0
ITM-002086,ORD-01196,PROD-021,2,85000,42000,0.05
ITM-002087,ORD-01197,PROD-019,1,110000,60000,0.05
ITM-002088,ORD-01197,PROD-012,1,165000,90000,0.05
ITM-002089,ORD-01198,PROD-003,1,350000,210000,0.0
ITM-002090,ORD-01198,PROD-001,1,150000,95000,0.0
ITM-002091,ORD-01199,PROD-006,1,35000,15000,0.0
ITM-002092,ORD-01199,PROD-010,1,85000,45000,0.05
ITM-002093,ORD-01200,PROD-023,1,45000,20000,0.05
